admin4Name_en,admin4Name_si,admin4Pcode,risk_level,patients,population
Pattanichchoor Puliyankulam,පට්ටානිච්චිපුලිය,LK4309095,270.6707453,1353.353726,16240.24472
Pattapola Ihala,පට්ටපොල ඉහළගම,LK2134245,270.6974416,1353.487208,16241.8465
Pattapola Pahalagama,පට්ටපොල පහළගම,LK2134250,270.7241379,1353.62069,16243.44828
Pattieliya,පට්ටිඑළිය,LK1303335,270.7508343,1353.754171,16245.05006
Pattigala,පට්ටිගල,LK3209035,270.7775306,1353.887653,16246.65184
Pattigoda,පට්ටිගොඩ,LK1227155,270.8042269,1354.021135,16248.25362
Pattipola,පට්ටිපොල,LK2312310,270.8309232,1354.154616,16249.85539
Pattipola,පට්ටිපොල,LK8124055,270.8576196,1354.288098,16251.45717
Pattithoddam,පට්ටිතෝට්ටම්,LK4203135,270.8843159,1354.42158,16253.05895
Pattivila North,පට්ටිවිල උතුර,LK1239185,270.9110122,1354.555061,16254.66073
Pattivila South,පට්ටිවිල දකුණ,LK1239215,270.9377086,1354.688543,16256.26251
Pattiwela,පට්ටිවෙල,LK2203130,270.9644049,1354.822024,16257.86429
Pattiya,පට්ටිය,LK1303240,270.9911012,1354.955506,16259.46607
Pattiya East,පට්ටිය නැගෙනහිර,LK1236110,271.0177976,1355.088988,16261.06785
Pattiya North,පට්ටිය උතුර,LK1236115,271.0444939,1355.222469,16262.66963
Pattiya North,පට්ටිය උතුර,LK1303185,271.0711902,1355.355951,16264.27141
Pattiya South,පට්ටිය දකුණ,LK1303250,271.0978865,1355.489433,16265.87319
Pattiya West,පට්ටිය බටහිර,LK1236140,271.1245829,1355.622914,16267.47497
Pattiyagama,පට්ටියගම,LK1230400,271.1512792,1355.756396,16269.07675
Pattiyagama,පට්ටියගම,LK6236180,271.1779755,1355.889878,16270.67853
Pattiyagama Gabadagama North,පට්ටියගම ගබඩාගම උත,LK2148140,271.2046719,1356.023359,16272.28031
Pattiyagama Gabadagama South,පට්ටියගම ගබඩා ගම ද,LK2148145,271.2313682,1356.156841,16273.88209
Pattiyagama Pallegama,පට්ටියගම පල්ලෙගම,LK2148090,271.2580645,1356.290323,16275.48387
Pattiyagama Udagama,පට්ටියගම උඩගම,LK2148135,271.2847608,1356.423804,16277.08565
Pattiyapola East,පට්ටියපොල නැගෙනහි,LK3333060,271.3114572,1356.557286,16278.68743
Pattiyapola South,පට්ටියපොල දකුණ,LK3333065,271.3381535,1356.690768,16280.28921
Pattiyapola West,පට්ටියපොල බටහිර,LK3333010,271.3648498,1356.824249,16281.89099
Pattiyawala,පට්ටියවල,LK1218070,271.3915462,1356.957731,16283.49277
Pattiyawela,පට්ටියවෙල,LK3330070,271.4182425,1357.091212,16285.09455
Patunugama,පටුනුගම,LK7209040,271.4449388,1357.224694,16286.69633
Patuwatha,පටුවත,LK3136285,271.4716352,1357.358176,16288.29811
"Pavakkulam South Bank, Track 07",පාවක්කුලම් දකුණු ඉ,LK4306025,271.4983315,1357.491657,16289.89989
Pavatkodichenai,පාවට්කොඩිච්චේනෙය,LK5121060,271.5250278,1357.625139,16291.50167
Pavulpawa,පවුල්පාව,LK2103220,271.5517241,1357.758621,16293.10345
Pawakkulama,පාවක්කුලම,LK7136050,271.5784205,1357.892102,16294.70523
Pawattamaduwa,පාවට්ටාමඩුව,LK6209110,271.6051168,1358.025584,16296.30701
Payagala North,උතුරු පයාගල,LK1324035,271.6318131,1358.159066,16297.90879
Pebotuwa,පෑබොටුව,LK9136105,271.6585095,1358.292547,16299.51057
Peddapitiya North,පේද්දපිටිය උතුර,LK3218025,271.6852058,1358.426029,16301.11235
Peddapitiya South,පේද්දපිටිය දකුණ,LK3218100,271.7119021,1358.559511,16302.71413
Peddawa,පේද්දව,LK6130260,271.7385984,1358.692992,16304.31591
Peddegama,පේද්දේගම,LK6106255,271.7652948,1358.826474,16305.91769
Pedinnoruwa,පැදින්නොරුව,LK3145185,271.7919911,1358.959956,16307.51947
Pedipola,පේඩිපොල,LK1215485,271.8186874,1359.093437,16309.12125
Pedro,පීඩෘ,LK2312205,271.8453838,1359.226919,16310.72303
Peeliyady,පීලිඅඩි,LK5315050,271.8720801,1359.3604,16312.32481
Peellawatta,පීල්ලවත්ත,LK1215145,271.8987764,1359.493882,16313.92659
Peenagama,පීනගම,LK7118170,271.9254727,1359.627364,16315.52836
Peessagama,පීස්සගම,LK8119120,271.9521691,1359.760845,16317.13014
Pehembiyakanda,පෙහෙඹියකන්ද,LK3109100,271.9788654,1359.894327,16318.73192
Peherambe,පෙහෙරඹේ,LK9215075,272.0055617,1360.027809,16320.3337
Pehinipeddara,පැහැනිපැද්දර,LK9209140,272.0322581,1360.16129,16321.93548
Pelahela,පැලහැල,LK1230370,272.0589544,1360.294772,16323.53726
Pelapitigama,පැලපිටිගම,LK1212305,272.0856507,1360.428254,16325.13904
Pelapitiyagoda,පැලපිටියාගොඩ,LK1327025,272.1123471,1360.561735,16326.74082
Pelapitiyagoda North,පැලපිටියාගොඩ උතුර,LK1327030,272.1390434,1360.695217,16328.3426
Pelatiyawa,පැලෑටියාව,LK7212080,272.1657397,1360.828699,16329.94438
Pelawa Ihala Meda,පෑලව ඉහළමැද,LK2136080,272.192436,1360.96218,16331.54616
Pelawa Ihalagama,පෑලව ඉහළගම,LK2136070,272.2191324,1361.095662,16333.14794
Pelawa Pahalagama,පෑලව පහළගම,LK2136085,272.2458287,1361.229143,16334.74972
Pelawatta,පැලවත්ත,LK1339185,272.272525,1361.362625,16336.3515
Pelawatta,පැලවත්ත,LK3142160,272.2992214,1361.496107,16337.95328
Pelawatta,පැලවත්ත,LK3151095,272.3259177,1361.629588,16339.55506
Pelawatta,පැලවත්ත,LK3206180,272.352614,1361.76307,16341.15684
Pelawatta,පැලවත්ත,LK6181195,272.3793103,1361.896552,16342.75862
Pelawatta East,පැලවත්ත නැගෙනහිර,LK1339180,272.4060067,1362.030033,16344.3604
Pelawatta West North,පැලවත්ත බටහිර උතුර,LK1339190,272.432703,1362.163515,16345.96218
Pelawatta West South,පැලවත්ත බටහිර දකු,LK1339255,272.4593993,1362.296997,16347.56396
Pelbendiyawa,පැල්බැඳියාව,LK7166160,272.4860957,1362.430478,16349.16574
Pelegas Palatha,පැලගස්පළාත,LK3106015,272.512792,1362.56396,16350.76752
Pelellegama,පැලැල්ලේගම,LK9227125,272.5394883,1362.697442,16352.3693
Pelempitiya,පැලැම්පිටිය,LK9224080,272.5661846,1362.830923,16353.97108
Pelena,පැලෑන,LK2134220,272.592881,1362.964405,16355.57286
Pelena North,පැලෑන උතුර,LK3239105,272.6195773,1363.097887,16357.17464
Pelena Pahalagama,පැලෑන පහළගම,LK2134215,272.6462736,1363.231368,16358.77642
Pelena South,පැලෑන දකුණ,LK3239160,272.67297,1363.36485,16360.3782
Pelena West,පැලෑන බටහිර,LK3239110,272.6996663,1363.498331,16361.97998
Pelenda,පැලෑඳ,LK1336045,272.7263626,1363.631813,16363.58176
Pelenda West,පැලෑඳ බටහිර,LK1336040,272.753059,1363.765295,16365.18354
Pelendagoda,පැලැන්දගොඩ,LK3112160,272.7797553,1363.898776,16366.78532
Pelendakanda,පැලෑන්දකන්ද,LK9121030,272.8064516,1364.032258,16368.3871
Pelenwatta East,පැලැන්වත්ත නැගෙනහ,LK1136130,272.8331479,1364.16574,16369.98888
Pelenwatta North,පැලැන්වත්ත උතුර,LK1136135,272.8598443,1364.299221,16371.59066
Pelenwatta West,පැලැන්වත්ත බටහිර,LK1136140,272.8865406,1364.432703,16373.19244
Pelessa,පැලැස්ස,LK3154200,272.9132369,1364.566185,16374.79422
Pelgahathenna,පැල්ගහතැන්න,LK8118075,272.9399333,1364.699666,16376.396
Peliyagoda Gangabada,පෑලියගොඩ ගඟබඩ,LK1236130,272.9666296,1364.833148,16377.99778
Peliyagoda Gangabada East,පෑලියගොඩ ගඟබඩ නැගෙ,LK1236135,272.9933259,1364.96663,16379.59956
Peliyagodawatta,පෑලියගොඩ වත්ත,LK1236125,273.0200222,1365.100111,16381.20133
Pellandeniya,පැල්ලන්දෙණිය,LK6151110,273.0467186,1365.233593,16382.80311
Pellapitiya North,පෙල්ලපිටිය උතුර,LK2154050,273.0734149,1365.367075,16384.40489
Pellapitiya South,පෙල්ලපිටිය දකුණ,LK2154105,273.1001112,1365.500556,16386.00667
Pelmadulla Town,පැල්මඩුල්ල නගරය,LK9124125,273.1268076,1365.634038,16387.60845
Pelmadullagama,පැල්මඩුල්ලගම,LK9124145,273.1535039,1365.767519,16389.21023
Pelpita,පැල්පි‍ට,LK1227445,273.1802002,1365.901001,16390.81201
Pelpita,පැල්පිට,LK1230325,273.2068966,1366.034483,16392.41379
Pelpitigoda,පැල්පිටිගොඩ,LK1310110,273.2335929,1366.167964,16394.01557
Pelpitiya,පැල්පිටිය,LK9103075,273.2602892,1366.301446,16395.61735
Pelpola,පැල්පොල,LK1115320,273.2869855,1366.434928,16397.21913
Pelpola,පැල්පොල,LK1318125,273.3136819,1366.568409,16398.82091
Pelvehera,පැල්වැහැර,LK2206120,273.3403782,1366.701891,16400.42269
Pelwatta,පැල්වත්ත,LK8224105,273.3670745,1366.835373,16402.02447
Pemaduwa,පේමඩුව,LK7112060,273.3937709,1366.968854,16403.62625
Penalaboda,පෙනලබොඩ,LK2209095,273.4204672,1367.102336,16405.22803
Penetiyana East,පැනෑටියන නැගෙනහිර,LK3221045,273.4471635,1367.235818,16406.82981
Penetiyana West,පැනෑටියන බටහිර,LK3221040,273.4738598,1367.369299,16408.43159
Penideniya,පැණිදෙණිය,LK2139135,273.5005562,1367.502781,16410.03337
Penideniya,පැනිදෙණිය,LK3142060,273.5272525,1367.636263,16411.63515
Penigala,පැණිගල,LK1336175,273.5539488,1367.769744,16413.23693
Penihela,පැණිහෙල,LK9218195,273.5806452,1367.903226,16414.83871
Peniketiyawa,පැණිකැටියාව,LK5312005,273.6073415,1368.036707,16416.44049
Penithuduwa,පැණිතුඩුව,LK2157025,273.6340378,1368.170189,16418.04227
Pennithawa,පැන්නිතව,LK6136210,273.6607341,1368.303671,16419.64405
Penthenigoda,පැන්තැනිගොඩ,LK6181015,273.6874305,1368.437152,16421.24583
Pepiliyana East,පැපිලියාන නැගෙනහි,LK1136010,273.7141268,1368.570634,16422.84761
Pepiliyana West,පැපිලියාන බටහිර,LK1136005,273.7408231,1368.704116,16424.44939
Pepiliyawala,පැපිලියවල,LK1230285,273.7675195,1368.837597,16426.05117
Pepolegama,පැපොලේගම,LK6145180,273.7942158,1368.971079,16427.65295
Pepolgasdeniya,පැපොල්ගස්දෙනිය,LK1224295,273.8209121,1369.104561,16429.25473
Perahettiya,පෙරහෙට්ටිය,LK8124260,273.8476085,1369.238042,16430.85651
Perakanatta,පේරකනත්ත,LK2227140,273.8743048,1369.371524,16432.45829
Perakum Pedesa,පැරකුම් පෙදෙස,LK7215195,273.9010011,1369.505006,16434.06007
Perakumpura,පැරකුම්පුර,LK2312245,273.9276974,1369.638487,16435.66185
Perakumpura,පැරකුම්පුර,LK6103020,273.9543938,1369.771969,16437.26363
Perakumpura,පැරකුම්පුර,LK7206195,273.9810901,1369.905451,16438.86541
Perakumpura,පැරකුම්පුර,LK8212200,274.0077864,1370.038932,16440.46719
Peralanda,පේරලන්ද,LK1215200,274.0344828,1370.172414,16442.06897
Peralanda,පේරලන්ද,LK1221240,274.0611791,1370.305895,16443.67075
Peramakuttuwa,පෙරමාකුත්තුව,LK6224145,274.0878754,1370.439377,16445.27253
Peramunagama,පෙරමුණගම,LK1315050,274.1145717,1370.572859,16446.8743
Perani Lahugala,පැරණි ලාහුගල,LK5251020,274.1412681,1370.70634,16448.47608
Peraru,පෙරාරු,LK4412095,274.1679644,1370.839822,16450.07786
Peraru East,පේරාරු නැගෙනහිර,LK5321080,274.1946607,1370.973304,16451.67964
Peraru Unit 02,පේරාරු ඒකක 02,LK5321075,274.2213571,1371.106785,16453.28142
Peraru West,පේරාරු බටහිර,LK5321085,274.2480534,1371.240267,16454.8832
Perawatta East,පේරවත්ත නැගෙනහිර,LK2148010,274.2747497,1371.373749,16456.48498
Perawatta West,පේරවත්ත බටහිර,LK2148005,274.3014461,1371.50723,16458.08676
Perawella,පේරවැල්ල,LK8127260,274.3281424,1371.640712,16459.68854
Pereliya North,පැරෑලිය උතුර,LK3136145,274.3548387,1371.774194,16461.29032
Pereliya South,පැරෑලිය දකුණ,LK3136150,274.381535,1371.907675,16462.8921
Perettupalagama,පෙරෙට්ටුපලගම,LK7127025,274.4082314,1372.041157,16464.49388
Perillaveli,පේරිල්ලාවෙලි,LK5110040,274.4349277,1372.174638,16466.09566
Perimiyankulama,පෙරිමියන්කුලම,LK7115090,274.461624,1372.30812,16467.69744
Perimiyankulama,පෙරිමියන්කුලම,LK7151020,274.4883204,1372.441602,16469.29922
Periya-Pandivirichchan East,පෙරියපණ්ඩිවිරිච්,LK4209045,274.5150167,1372.575083,16470.901
Periya-Pandivirichchan West,පෙරියපණ්ඩිවිරිච්,LK4209050,274.541713,1372.708565,16472.50278
Periya Kinniya,පෙරිය කින්නියා,LK5324090,274.5684093,1372.842047,16474.10456
Periya Oorani,පෙරිය ඌරණි,LK5118110,274.5951057,1372.975528,16475.70634
Periya Ulukkulama,පෙරිය උළුක්කුලම,LK4306005,274.621802,1373.10901,16477.30812
Periya Uppodai,පෙරියඋප්පෝඩෙයි,LK5118080,274.6484983,1373.242492,16478.9099
Periyaithimadu,පෙරියයිත්තිමඩු,LK4412100,274.6751947,1373.375973,16480.51168
Periyakadai,පෙරියකඩෙයි,LK4203175,274.701891,1373.509455,16482.11346
Periyakaddaikadu,පෙරියකට්ටෛකාඩු,LK4212045,274.7285873,1373.642937,16483.71524
Periyakaddu,පෙරියකඩ්ඩු,LK4312015,274.7552836,1373.776418,16485.31702
Periyakadunelawa,පෙරිය කඩුනැලව,LK6130255,274.78198,1373.9099,16486.9188
Periyakallar 01,පෙරියකල්ලාර් 01,LK5136180,274.8086763,1374.043382,16488.52058
Periyakallar 01 South,පෙරියකල්ලාර් 01 දකු,LK5136185,274.8353726,1374.176863,16490.12236
Periyakallar 02,පෙරියකල්ලාර් 02,LK5136195,274.862069,1374.310345,16491.72414
Periyakallar 02 West,පෙරියකල්ලාර් 02 බට,LK5136190,274.8887653,1374.443826,16493.32592
Periyakallar 03,පෙරියකල්ලාර් 0 3,LK5136205,274.9154616,1374.577308,16494.9277
Periyakallar 03 South,පෙරියකල්ලාර් 03 දකු,LK5136200,274.942158,1374.71079,16496.52948
Periyakarisal,පෙරියකරිසල්,LK4203060,274.9688543,1374.844271,16498.13126
Periyakudirippu,පෙරියකුඩිරිප්පුව,LK6203035,274.9955506,1374.977753,16499.73304
Periyakulam,පෙරියකුලම්,LK4412105,275.0222469,1375.111235,16501.33482
Periyakulam,පෙරියකුලම්,LK4506040,275.0489433,1375.244716,16502.9366
Periyakulam,පෙරියකුලම්,LK5306115,275.0756396,1375.378198,16504.53838
Periyakulama,පෙරියකුලම,LK6224080,275.1023359,1375.51168,16506.14016
Periyakulama,පෙරියකුලම,LK7109060,275.1290323,1375.645161,16507.74194
Periyakulama,පෙරියකුලම,LK7151060,275.1557286,1375.778643,16509.34372
Periyamadhu East,පෙරියමඩු නැගෙනහිර,LK4206045,275.1824249,1375.912125,16510.94549
